host_id	isolate_id
walker2013_P000140_lineage4.8.2_strain1	ERR046763
walker2013_P000154_lineage4.8_strain1	ERR046953
walker2013_P000160_lineage4.8.2_strain1	ERR046764
walker2013_P000163_lineage4.8.2_strain1	ERR046753
walker2013_P000173_lineage4.8.2_strain1	ERR046765
walker2013_P000177_lineage4.8.2_strain1	ERR040094
walker2013_P000186_lineage4.8_strain1	ERR046951
walker2013_P000191_lineage4.8.2_strain1	ERR040098
walker2013_P000218_lineage4.8_strain1	ERR039342
walker2013_P000222_lineage4.8.2_strain1	ERR046766
walker2013_P000223_lineage4.8.2_strain1	ERR046767
walker2013_P000235_lineage4.8.2_strain1	ERR046752
walker2013_P000243_lineage4.8.2_strain1	ERR046768
walker2013_P000244_lineage4.8.2_strain1	ERR046928
walker2013_P000246_lineage4.8.2_strain1	ERR046927
walker2013_P000277_lineage4.8.2_strain1	ERR072041
walker2013_P000278_lineage4.8.2_strain1	ERR072042
walker2013_P000280_lineage4.8.2_strain1	ERR072044
walker2013_P000281_lineage4.8.2_strain1	ERR072045
walker2013_P000282_lineage4.8.2_strain1	ERR072046
walker2013_P000283_lineage4.8.2_strain1	ERR072047
walker2013_P000284_lineage4.8.2_strain1	ERR072048
walker2013_P000286_lineage4.8.2_strain1	ERR072050
walker2013_P000287_lineage4.8.2_strain1	ERR072051
walker2018b_ 889381_lineage4.8_strain1	ERR2517120
walker2018b_ 904724_lineage4.8_strain1	ERR2516945
walker2018b_ 943002_lineage4.8_strain1	ERR2516810
walker2018b_06TB_0012_lineage4.8_strain1	ERR2510657
walker2018b_06TB_0026_lineage4.8_strain1	ERR2510668
walker2018b_06TB_0038_lineage4.8_strain1	ERR2510677
walker2018b_06TB_0054_lineage4.8_strain1	ERR2510685
walker2018b_06TB_0059_lineage4.8_strain1	ERR2510689
walker2018b_06TB_0263_lineage4.8_strain1	ERR2510704
walker2018b_06TB_0264_lineage4.8_strain1	ERR2510705
walker2018b_06TB_0265_lineage4.8_strain1	ERR2510706
walker2018b_06TB_0281_lineage4.8_strain1	ERR2510722
walker2018b_06TB_0289_lineage4.8_strain1	ERR2510730
walker2018b_06TB_0297_lineage4.8_strain1	ERR2510738
walker2018b_06TB_0306_lineage4.8_strain1	ERR2510747
walker2018b_06TB_0312_lineage4.8_strain1	ERR2510753
walker2018b_06TB_0313_lineage4.8_strain1	ERR2510754
walker2018b_06TB_0318_lineage4.8_strain1	ERR2510759
walker2018b_06TB_0327_lineage4.8_strain1	ERR2510768
walker2018b_06TB_0330_lineage4.8_strain1	ERR2510771
walker2018b_06TB_0333_lineage4.8_strain1	ERR2510774
walker2018b_06TB_0340_lineage4.8_strain1	ERR2510781
walker2018b_06TB_0364_lineage4.8_strain1	ERR2510805
walker2018b_06TB_0372_lineage4.8_strain1	ERR2510813
walker2018b_06TB_0379_lineage4.8_strain1	ERR2510820
walker2018b_06TB_0388_lineage4.8_strain1	ERR2510829
walker2018b_06TB_0391_lineage4.8_strain1	ERR2510832
walker2018b_06TB_0411_lineage4.8_strain1	ERR2510852
walker2018b_06TB_0414_lineage4.8_strain1	ERR2510855
walker2018b_06TB_0425_lineage4.8_strain1	ERR2510866
walker2018b_1159102_lineage4.8_strain1	ERR2516980
walker2018b_1361989_lineage4.8_strain1	ERR2517008
walker2018b_ATH_0087-14_lineage4.8_strain1	ERR2510494
walker2018b_JHL_0101-14_lineage4.8_strain1	ERR2510636
walker2018b_MHL_0122-13_lineage4.8_strain1	ERR2510253
walker2018b_NHM_0315-14_lineage4.8_strain1	ERR2510617
walker2018b_RIVM_107_lineage4.8_strain1	ERR2517155
walker2018b_RIVM_112_lineage4.8_strain1	ERR2517150
walker2018b_RIVM_116_lineage4.8_strain1	ERR2517386
walker2018b_RIVM_123_lineage4.8_strain1	ERR2517291
walker2018b_RIVM_134_lineage4.8_strain1	ERR2517592
walker2018b_RIVM_160_lineage4.8_strain1	ERR2517300
walker2018b_RIVM_166_lineage4.8_strain1	ERR2517231
walker2018b_RIVM_17_lineage4.8_strain1	ERR2517323
walker2018b_RIVM_173_lineage4.8_strain1	ERR2517524
walker2018b_RIVM_181_lineage4.8_strain1	ERR2517127
walker2018b_RIVM_198_lineage4.8_strain1	ERR2517651
walker2018b_RIVM_208_lineage4.8_strain1	ERR2517608
walker2018b_RIVM_237_lineage4.8_strain1	ERR2517452
walker2018b_RIVM_254_lineage4.8_strain1	ERR2517451
walker2018b_RIVM_277_lineage4.8_strain1	ERR2517390
walker2018b_RIVM_291_lineage4.8_strain1	ERR2517515
walker2018b_RIVM_302_lineage4.8_strain1	ERR2517423
walker2018b_RIVM_305_lineage4.8_strain1	ERR2517480
walker2018b_RIVM_307_lineage4.8_strain1	ERR2517418
walker2018b_RIVM_31_lineage4.8_strain1	ERR2517558
walker2018b_RIVM_312_lineage4.8_strain1	ERR2517216
walker2018b_RIVM_317_lineage4.8_strain1	ERR2517253
walker2018b_RIVM_330_lineage4.8_strain1	ERR2517582
walker2018b_RIVM_341_lineage4.8_strain1	ERR2517353
walker2018b_RIVM_342_lineage4.8_strain1	ERR2517131
walker2018b_RIVM_344_lineage4.8_strain1	ERR2517553
walker2018b_RIVM_366_lineage4.8_strain1	ERR2517584
walker2018b_RIVM_4_lineage4.8_strain1	ERR2517143
walker2018b_RIVM_416_lineage4.8_strain1	ERR2517531
walker2018b_RIVM_426_lineage4.8_strain1	ERR2517540
walker2018b_RIVM_45_lineage4.8_strain1	ERR2517406
walker2018b_RIVM_475_lineage4.8_strain1	ERR2517322
walker2018b_RIVM_489_lineage4.8_strain1	ERR2517229
walker2018b_RIVM_508_lineage4.8_strain1	ERR2517470
walker2018b_RIVM_525_lineage4.8_strain1	ERR2517400
walker2018b_RIVM_528_lineage4.8_strain1	ERR2517575
walker2018b_RIVM_530_lineage4.8_strain1	ERR2517444
walker2018b_RIVM_539_lineage4.8_strain1	ERR2517321
walker2018b_RIVM_54_lineage4.8_strain1	ERR2517238
walker2018b_RIVM_554_lineage4.8_strain1	ERR2517159
walker2018b_RIVM_556_lineage4.8_strain1	ERR2517468
walker2018b_RIVM_56_lineage4.8_strain1	ERR2517212
walker2018b_RIVM_571_lineage4.8_strain1	ERR2517476
walker2018b_RIVM_58_lineage4.8_strain1	ERR2517635
walker2018b_RIVM_69_lineage4.8_strain1	ERR2517247
walker2018b_RIVM_76_lineage4.8_strain1	ERR2517315
walker2018b_RIVM_90_lineage4.8_strain1	ERR2517646
walker2018b_RLH_0304-14_lineage4.8_strain1	ERR2510493
walker2018b_RLH_1941/14_lineage4.8_strain1	ERR2510552
walker2018b_SGD_0034-14_lineage4.8_strain1	ERR2510453
walker2018b_SSM_0167_14_lineage4.8_strain1	ERR2510599
witney2017_001_lineage4.8_strain1	ERR1750873
